epoch,iter,global_epoch,lr,loss_window_median,loss_epoch_running_avg
15,4300,15.6514,1.3e-05,9.5225,9.5203
15,4400,15.6666,1.3e-05,9.5771,9.5202
15,4500,15.6817,1.3e-05,9.4539,9.5204
15,4600,15.6969,1.3e-05,9.6626,9.5234
15,4700,15.7120,1.3e-05,9.3809,9.5233
15,4800,15.7272,1.3e-05,9.4108,9.5215
15,4900,15.7423,1.3e-05,9.3232,9.5223
15,5000,15.7575,1.3e-05,9.2099,9.5231
15,5100,15.7726,1.3e-05,9.4627,9.5235
15,5200,15.7878,1.3e-05,9.213,9.5236
15,5300,15.8029,1.3e-05,9.3667,9.5237
15,5400,15.8181,1.3e-05,9.4819,9.5231
15,5500,15.8332,1.3e-05,9.357,9.5214
15,5600,15.8484,1.3e-05,9.4191,9.5221
15,5700,15.8635,1.3e-05,9.4718,9.5219
15,5800,15.8787,1.3e-05,9.4857,9.5219
15,5900,15.8938,1.3e-05,9.3707,9.5218
15,6000,15.9090,1.3e-05,9.2731,9.5196
15,6100,15.9241,1.3e-05,9.5276,9.5205
15,6200,15.9393,1.3e-05,9.426,9.5205
15,6300,15.9544,1.3e-05,9.2911,9.5206
15,6400,15.9696,1.3e-05,9.3357,9.5198
15,6500,15.9847,1.3e-05,9.3532,9.5195
15,6600,15.9998,1.3e-05,9.4982,9.5179
16,100,16.0151,1.3e-05,9.3948,9.4344
16,200,16.0303,1.3e-05,9.3011,9.4183
16,300,16.0454,1.3e-05,9.2276,9.4265
16,400,16.0606,1.3e-05,9.5344,9.4466
16,500,16.0757,1.3e-05,9.378,9.4536
16,600,16.0909,1.3e-05,9.3608,9.4735
16,700,16.1060,1.3e-05,9.3197,9.4915
16,800,16.1212,1.3e-05,9.4348,9.4834
16,900,16.1363,1.3e-05,9.3058,9.4794
16,1000,16.1515,1.3e-05,9.2609,9.48
16,1100,16.1666,1.3e-05,9.2307,9.4735
16,1200,16.1818,1.3e-05,9.4732,9.4761
16,1300,16.1969,1.3e-05,9.3551,9.4827
16,1400,16.2121,1.3e-05,9.3429,9.4775
16,1500,16.2272,1.3e-05,9.2371,9.4734
16,1600,16.2424,1.3e-05,9.3543,9.4756
16,1700,16.2575,1.3e-05,9.3741,9.4741
16,1800,16.2727,1.3e-05,9.3595,9.4721
16,1900,16.2878,1.3e-05,9.3386,9.4718
16,2000,16.3030,1.3e-05,9.1542,9.4704
16,2100,16.3181,1.3e-05,9.5461,9.4704
16,2200,16.3333,1.3e-05,9.484,9.4701
16,2300,16.3484,1.3e-05,9.4069,9.4697
16,2400,16.3636,1.3e-05,9.4741,9.4689
16,2500,16.3787,1.3e-05,9.2966,9.4697
16,2600,16.3939,1.3e-05,9.4605,9.4694
16,2700,16.4090,1.3e-05,9.4963,9.4694
16,2800,16.4242,1.3e-05,9.5621,9.4687
16,2900,16.4393,1.3e-05,9.4475,9.4684
16,3000,16.4545,1.3e-05,9.332,9.4692
16,3100,16.4696,1.3e-05,9.3661,9.4696
16,3200,16.4848,1.3e-05,9.363,9.4674
16,3300,16.4999,1.3e-05,9.6537,9.4671
16,3400,16.5151,1.3e-05,9.3899,9.4665
16,3500,16.5302,1.3e-05,9.5303,9.467
16,3600,16.5454,1.3e-05,9.3142,9.4689
16,3700,16.5605,1.3e-05,9.3615,9.4692
16,3800,16.5757,1.3e-05,9.3977,9.4702
16,3900,16.5908,1.3e-05,9.5098,9.4699
16,4000,16.6060,1.3e-05,9.3882,9.4709
16,4100,16.6211,1.3e-05,9.4386,9.4696
16,4200,16.6363,1.3e-05,9.4354,9.4737
16,4300,16.6514,1.3e-05,9.484,9.4748
16,4400,16.6666,1.3e-05,9.3196,9.4744
16,4500,16.6817,1.3e-05,9.317,9.4737
16,4600,16.6969,1.3e-05,9.5698,9.4743
16,4700,16.7120,1.3e-05,9.2978,9.4747
16,4800,16.7272,1.3e-05,9.4446,9.4734
16,4900,16.7423,1.3e-05,9.5349,9.4733
16,5000,16.7575,1.3e-05,9.2764,9.472
16,5100,16.7726,1.3e-05,9.4814,9.4717
16,5200,16.7878,1.3e-05,9.3711,9.4708
16,5300,16.8029,1.3e-05,9.5482,9.471
16,5400,16.8181,1.3e-05,9.2463,9.4712
16,5500,16.8332,1.3e-05,9.3722,9.4701
16,5600,16.8484,1.3e-05,9.4288,9.4703
16,5700,16.8635,1.3e-05,9.2593,9.4692
16,5800,16.8787,1.3e-05,9.3204,9.4683
16,5900,16.8938,1.3e-05,9.2441,9.4691
16,6000,16.9090,1.3e-05,9.4076,9.4696
16,6100,16.9241,1.3e-05,9.2691,9.4685
16,6200,16.9393,1.3e-05,9.5358,9.4691
16,6300,16.9544,1.3e-05,9.5957,9.4691
16,6400,16.9696,1.3e-05,9.4844,9.4689
16,6500,16.9847,1.3e-05,9.3143,9.4684
16,6600,16.9998,1.3e-05,9.3249,9.4689
17,0,17.0000,1.3e-05,9.3386,9.3386
17,100,17.0151,1.3e-05,9.4275,9.3955
17,200,17.0303,1.3e-05,9.4657,9.4406
17,300,17.0454,1.3e-05,9.2898,9.4205
17,400,17.0606,1.3e-05,9.4864,9.4393
17,500,17.0757,1.3e-05,9.4638,9.4452
17,600,17.0909,1.3e-05,9.2057,9.4448
17,700,17.1060,1.3e-05,9.4235,9.4434
17,800,17.1212,1.3e-05,9.4594,9.4426
17,900,17.1363,1.3e-05,9.4181,9.4372
17,1000,17.1515,1.3e-05,9.4374,9.432
17,1100,17.1666,1.3e-05,9.3731,9.4286
17,1200,17.1818,1.3e-05,9.4384,9.4286
17,1300,17.1969,1.3e-05,9.345,9.4303
17,1400,17.2121,1.3e-05,9.3405,9.435
17,1500,17.2272,1.3e-05,9.2518,9.4363
17,1600,17.2424,1.3e-05,9.4107,9.4357
17,1700,17.2575,1.3e-05,9.131,9.4365
17,1800,17.2727,1.3e-05,9.3755,9.4353
17,1900,17.2878,1.3e-05,9.3477,9.4326
17,2000,17.3030,1.3e-05,9.4099,9.4302
17,2100,17.3181,1.3e-05,9.193,9.4259
17,2200,17.3333,1.3e-05,9.2878,9.4223
17,2300,17.3484,1.3e-05,9.1822,9.4185
17,2400,17.3636,1.3e-05,9.2707,9.418
17,2500,17.3787,1.3e-05,9.3491,9.4205
17,2600,17.3939,1.3e-05,9.2377,9.4234
17,2700,17.4090,1.3e-05,9.2552,9.4216
17,2800,17.4242,1.3e-05,9.3616,9.4241
17,2900,17.4393,1.3e-05,9.4212,9.4266
17,3000,17.4545,1.3e-05,9.2878,9.426
17,3100,17.4696,1.3e-05,9.2827,9.4245
17,3200,17.4848,1.3e-05,9.2231,9.4259
17,3300,17.4999,1.3e-05,9.2107,9.4239
17,3400,17.5151,1.3e-05,9.3511,9.4229
17,3500,17.5302,1.3e-05,9.4402,9.4246
17,3600,17.5454,1.3e-05,9.4789,9.4245
17,3700,17.5605,1.3e-05,9.3193,9.4229
17,3800,17.5757,1.3e-05,9.2945,9.424
17,3900,17.5908,1.3e-05,9.4461,9.4239
17,4000,17.6060,1.3e-05,9.2784,9.4236
17,4100,17.6211,1.3e-05,9.3427,9.4257
17,4200,17.6363,1.3e-05,9.4237,9.4257
17,4300,17.6514,1.3e-05,9.2039,9.425
17,4400,17.6666,1.3e-05,9.3095,9.4267
17,4500,17.6817,1.3e-05,9.2263,9.4279
17,4600,17.6969,1.3e-05,9.3421,9.4273
17,4700,17.7120,1.3e-05,9.4117,9.4269
17,4800,17.7272,1.3e-05,9.1567,9.4266
17,4900,17.7423,1.3e-05,9.3345,9.4274
17,5000,17.7575,1.3e-05,9.2618,9.4285
17,5100,17.7726,1.3e-05,9.1116,9.4286
17,5200,17.7878,1.3e-05,9.3243,9.428
17,5300,17.8029,1.3e-05,9.5056,9.4277
17,5400,17.8181,1.3e-05,9.4783,9.4286
17,5500,17.8332,1.3e-05,9.3774,9.4285
17,5600,17.8484,1.3e-05,9.161,9.4284
17,5700,17.8635,1.3e-05,9.3812,9.4267
17,5800,17.8787,1.3e-05,9.308,9.427
17,5900,17.8938,1.3e-05,9.3219,9.4265
17,6000,17.9090,1.3e-05,9.467,9.4277
17,6100,17.9241,1.3e-05,9.3274,9.4296
17,6200,17.9393,1.3e-05,9.2633,9.43
17,6300,17.9544,1.3e-05,9.5886,9.4332
17,6400,17.9696,1.3e-05,9.323,9.4325
17,6500,17.9847,1.3e-05,9.1657,9.4327
17,6600,17.9998,1.3e-05,9.2065,9.4326
18,100,18.0151,1.3e-05,9.4503,9.3704
18,200,18.0303,1.3e-05,9.1974,9.3457
18,300,18.0454,1.3e-05,9.2708,9.3748
18,400,18.0606,1.3e-05,9.4258,9.4012
18,500,18.0757,1.3e-05,9.165,9.4131
18,600,18.0909,1.3e-05,9.4481,9.4083
18,700,18.1060,1.3e-05,9.2521,9.4037
18,800,18.1212,1.3e-05,9.1546,9.4089
18,900,18.1363,1.3e-05,9.4454,9.4118
18,1000,18.1515,1.3e-05,9.2709,9.4152
18,1100,18.1666,1.3e-05,9.2642,9.4117
18,1200,18.1818,1.3e-05,9.2217,9.4052
18,1300,18.1969,1.3e-05,9.4206,9.4049
18,1400,18.2121,1.3e-05,9.2418,9.4016
18,1500,18.2272,1.3e-05,9.5372,9.4023
18,1600,18.2424,1.3e-05,9.2563,9.4046
18,1700,18.2575,1.3e-05,9.1584,9.4069
18,1800,18.2727,1.3e-05,9.3312,9.4074
18,1900,18.2878,1.3e-05,9.3527,9.4064
18,2000,18.3030,1.3e-05,9.2505,9.4057
18,2100,18.3181,1.3e-05,9.0243,9.404
18,2200,18.3333,1.3e-05,9.3749,9.4044
18,2300,18.3484,1.3e-05,9.6353,9.4058
18,2400,18.3636,1.3e-05,9.2887,9.4034
18,2500,18.3787,1.3e-05,9.2525,9.4031
18,2600,18.3939,1.3e-05,9.1395,9.401
18,2700,18.4090,1.3e-05,9.2166,9.4
18,2800,18.4242,1.3e-05,9.3719,9.3988
18,2900,18.4393,1.3e-05,9.2357,9.3996
18,3000,18.4545,1.3e-05,9.2685,9.3989
18,3100,18.4696,1.3e-05,9.2128,9.3985
18,3200,18.4848,1.3e-05,9.3813,9.4005
18,3300,18.4999,1.3e-05,9.2493,9.3977
18,3400,18.5151,1.3e-05,9.2757,9.3971
18,3500,18.5302,1.3e-05,9.4469,9.3979
18,3600,18.5454,1.3e-05,9.4241,9.3989
18,3700,18.5605,1.3e-05,9.1713,9.3985
18,3800,18.5757,1.3e-05,9.2148,9.3968
18,3900,18.5908,1.3e-05,9.2966,9.3943
18,4000,18.6060,1.3e-05,9.3987,9.3958
18,4100,18.6211,1.3e-05,9.1906,9.3962
18,4200,18.6363,1.3e-05,9.0681,9.397
18,4300,18.6514,1.3e-05,9.4129,9.3986
18,4400,18.6666,1.3e-05,9.2292,9.3985
18,4500,18.6817,1.3e-05,9.0878,9.3964
18,4600,18.6969,1.3e-05,9.2465,9.3959
18,4700,18.7120,1.3e-05,9.426,9.3964
18,4800,18.7272,1.3e-05,9.3482,9.3961
18,4900,18.7423,1.3e-05,9.4886,9.3961
18,5000,18.7575,1.3e-05,9.1415,9.3952
18,5100,18.7726,1.3e-05,9.1274,9.3943
18,5200,18.7878,1.3e-05,9.2998,9.3946
18,5300,18.8029,1.3e-05,9.3839,9.3942
18,5400,18.8181,1.3e-05,9.2149,9.393
18,5500,18.8332,1.3e-05,9.4298,9.3913
18,5600,18.8484,1.3e-05,9.4507,9.3908
18,5700,18.8635,1.3e-05,9.4442,9.3903
18,5800,18.8787,1.3e-05,9.2886,9.3898
18,5900,18.8938,1.3e-05,9.1275,9.389
18,6000,18.9090,1.3e-05,9.2947,9.3894
18,6100,18.9241,1.3e-05,9.2623,9.3896
18,6200,18.9393,1.3e-05,9.4207,9.3895
18,6300,18.9544,1.3e-05,9.3082,9.3901
18,6400,18.9696,1.3e-05,9.515,9.3911
18,6500,18.9847,1.3e-05,9.158,9.3891
18,6600,18.9998,1.3e-05,9.3534,9.3895
19,0,19.0000,1.3e-05,9.0619,9.0619
19,100,19.0151,1.3e-05,9.5263,9.5286
19,200,19.0303,1.3e-05,9.0805,9.4731
19,300,19.0454,1.3e-05,9.3503,9.4431
19,400,19.0606,1.3e-05,9.1279,9.4237
19,500,19.0757,1.3e-05,9.3655,9.3983
19,600,19.0909,1.3e-05,9.3122,9.4025
19,700,19.1060,1.3e-05,9.3742,9.4021
19,800,19.1212,1.3e-05,9.4869,9.4005
19,900,19.1363,1.3e-05,9.2306,9.3903
19,1000,19.1515,1.3e-05,9.1646,9.3884
19,1100,19.1666,1.3e-05,9.2898,9.3842
19,1200,19.1818,1.3e-05,9.5336,9.3873
19,1300,19.1969,1.3e-05,9.1516,9.3972
19,1400,19.2121,1.3e-05,9.2337,9.3893
19,1500,19.2272,1.3e-05,9.2395,9.3859
19,1600,19.2424,1.3e-05,9.3942,9.3873
19,1700,19.2575,1.3e-05,9.3467,9.3872
19,1800,19.2727,1.3e-05,9.2254,9.3885
19,1900,19.2878,1.3e-05,9.2585,9.3879
19,2000,19.3030,1.3e-05,9.3996,9.3878
19,2100,19.3181,1.3e-05,9.2245,9.385
19,2200,19.3333,1.3e-05,9.182,9.3815
19,2300,19.3484,1.3e-05,9.373,9.384
19,2400,19.3636,1.3e-05,9.4203,9.3862
19,2500,19.3787,1.3e-05,9.2489,9.3853
19,2600,19.3939,1.3e-05,9.3166,9.3863
19,2700,19.4090,1.3e-05,9.2226,9.3851
19,2800,19.4242,1.3e-05,9.2819,9.3858
19,2900,19.4393,1.3e-05,9.2883,9.3822
19,3000,19.4545,1.3e-05,9.2426,9.382
19,3100,19.4696,1.3e-05,9.167,9.3802
19,3200,19.4848,1.3e-05,9.175,9.3813
19,3300,19.4999,1.3e-05,9.1808,9.3775
19,3400,19.5151,1.3e-05,9.2232,9.3774
19,3500,19.5302,1.3e-05,9.3812,9.3767
19,3600,19.5454,1.3e-05,9.1013,9.3737
19,3700,19.5605,1.3e-05,9.085,9.3721
19,3800,19.5757,1.3e-05,9.2862,9.3713
19,3900,19.5908,1.3e-05,9.2154,9.3702
19,4000,19.6060,1.3e-05,9.2015,9.3692
19,4100,19.6211,1.3e-05,9.3891,9.3699
19,4200,19.6363,1.3e-05,9.1788,9.3694
19,4300,19.6514,1.3e-05,9.2385,9.3681
19,4400,19.6666,1.3e-05,9.1092,9.369
19,4500,19.6817,1.3e-05,9.1301,9.368
19,4600,19.6969,1.3e-05,9.3169,9.369
19,4700,19.7120,1.3e-05,9.2201,9.37
19,4800,19.7272,1.3e-05,9.1318,9.3698
19,4900,19.7423,1.3e-05,9.2994,9.3686
19,5000,19.7575,1.3e-05,9.0727,9.3672
19,5100,19.7726,1.3e-05,9.2332,9.3664
19,5200,19.7878,1.3e-05,9.2375,9.366
19,5300,19.8029,1.3e-05,9.2788,9.3667
19,5400,19.8181,1.3e-05,9.2308,9.3673
19,5500,19.8332,1.3e-05,9.3554,9.3672
19,5600,19.8484,1.3e-05,9.4236,9.3675
19,5700,19.8635,1.3e-05,9.4183,9.3657
19,5800,19.8787,1.3e-05,9.0386,9.3658
19,5900,19.8938,1.3e-05,9.3857,9.3663
19,6000,19.9090,1.3e-05,9.263,9.3659
19,6100,19.9241,1.3e-05,9.3515,9.3653
19,6200,19.9393,1.3e-05,9.3266,9.3637
19,6300,19.9544,1.3e-05,9.3463,9.3635
19,6400,19.9696,1.3e-05,9.0429,9.3633
19,6500,19.9847,1.3e-05,9.2195,9.3629
19,6600,19.9998,1.3e-05,9.1289,9.3616
20,0,20.0000,1.3e-05,9.1077,9.1077
20,100,20.0151,1.3e-05,9.3341,9.2519
20,200,20.0303,1.3e-05,9.1638,9.3007
20,300,20.0454,1.3e-05,9.2992,9.3242
20,400,20.0606,1.3e-05,9.1104,9.3421
20,500,20.0757,1.3e-05,9.3034,9.3433
20,600,20.0909,1.3e-05,9.4346,9.3572
20,700,20.1060,1.3e-05,9.262,9.3554
20,800,20.1212,1.3e-05,9.3547,9.3574
20,900,20.1363,1.3e-05,9.4261,9.3531
20,1000,20.1515,1.3e-05,9.3134,9.349
20,1100,20.1666,1.3e-05,9.2938,9.3467
20,1200,20.1818,1.3e-05,9.2109,9.34
20,1300,20.1969,1.3e-05,9.216,9.3385
20,1400,20.2121,1.3e-05,9.3561,9.3361
20,1500,20.2272,1.3e-05,9.2901,9.3396
20,1600,20.2424,1.3e-05,9.2402,9.342
20,1700,20.2575,1.3e-05,9.2249,9.3421
20,1800,20.2727,1.3e-05,9.2167,9.3379
20,1900,20.2878,1.3e-05,9.3117,9.3361
20,2000,20.3030,1.3e-05,9.1776,9.3349
20,2100,20.3181,1.3e-05,9.2847,9.3356
20,2200,20.3333,1.3e-05,9.2062,9.3331
20,2300,20.3484,1.3e-05,9.3108,9.3292
20,2400,20.3636,1.3e-05,9.2804,9.3274
20,2500,20.3787,1.3e-05,9.314,9.3306
20,2600,20.3939,1.3e-05,9.0182,9.3289
20,2700,20.4090,1.3e-05,9.1009,9.3313
20,2800,20.4242,1.3e-05,9.1,9.3329
20,2900,20.4393,1.3e-05,9.0924,9.3343
20,3000,20.4545,1.3e-05,9.3011,9.335
20,3100,20.4696,1.3e-05,9.247,9.3367
20,3200,20.4848,1.3e-05,9.4663,9.3385
20,3300,20.4999,1.3e-05,9.2633,9.3387
20,3400,20.5151,1.3e-05,9.181,9.3387
20,3500,20.5302,1.3e-05,9.2665,9.3359
20,3600,20.5454,1.3e-05,9.2859,9.3363
20,3700,20.5605,1.3e-05,9.0881,9.3335
20,3800,20.5757,1.3e-05,9.3747,9.3335
20,3900,20.5908,1.3e-05,9.3044,9.3329
20,4000,20.6060,1.3e-05,9.1616,9.3323
20,4100,20.6211,1.3e-05,9.1461,9.3329
20,4200,20.6363,1.3e-05,9.4107,9.3327
20,4300,20.6514,1.3e-05,9.3017,9.3322
20,4400,20.6666,1.3e-05,9.2105,9.3346
20,4500,20.6817,1.3e-05,9.318,9.3355
20,4600,20.6969,1.3e-05,9.2493,9.3358
20,4700,20.7120,1.3e-05,9.3386,9.3364
20,4800,20.7272,1.3e-05,9.3605,9.3366
20,4900,20.7423,1.3e-05,9.268,9.336
20,5000,20.7575,1.3e-05,9.285,9.3368
20,5100,20.7726,1.3e-05,9.3739,9.3362
20,5200,20.7878,1.3e-05,9.127,9.3353
20,5300,20.8029,1.3e-05,9.225,9.3345
20,5400,20.8181,1.3e-05,9.414,9.3348
20,5500,20.8332,1.3e-05,9.2866,9.3334
20,5600,20.8484,1.3e-05,9.3646,9.3335
20,5700,20.8635,1.3e-05,9.292,9.3333
20,5800,20.8787,1.3e-05,9.3259,9.332
20,5900,20.8938,1.3e-05,9.1806,9.3316
20,6000,20.9090,1.3e-05,9.3045,9.3308
20,6100,20.9241,1.3e-05,9.1843,9.3299
20,6200,20.9393,1.3e-05,9.3315,9.3301
20,6300,20.9544,1.3e-05,9.2147,9.3294
20,6400,20.9696,1.3e-05,9.3468,9.3297
20,6500,20.9847,1.3e-05,9.1887,9.3297
20,6600,20.9998,1.3e-05,9.1843,9.3288
21,0,21.0000,1.3e-05,8.6355,8.6355
21,100,21.0151,1.3e-05,9.2644,9.3412
21,200,21.0303,1.3e-05,9.0759,9.3318
21,300,21.0454,1.3e-05,9.1184,9.3101
21,400,21.0606,1.3e-05,9.109,9.3164
21,500,21.0757,1.3e-05,9.1769,9.3274
21,600,21.0909,1.3e-05,9.2822,9.3315
21,700,21.1060,1.3e-05,9.2481,9.3297
21,800,21.1212,1.3e-05,9.292,9.3242
21,900,21.1363,1.3e-05,9.1699,9.311
21,1000,21.1515,1.3e-05,9.0953,9.3075
21,1100,21.1666,1.3e-05,9.2158,9.3031
21,1200,21.1818,1.3e-05,9.2602,9.3009
21,1300,21.1969,1.3e-05,9.1177,9.298
21,1400,21.2121,1.3e-05,9.1387,9.2962
21,1500,21.2272,1.3e-05,9.2019,9.3003
21,1600,21.2424,1.3e-05,9.396,9.3025
21,1700,21.2575,1.3e-05,9.1179,9.3022
21,1800,21.2727,1.3e-05,9.3755,9.3048
21,1900,21.2878,1.3e-05,9.1325,9.3036
21,2000,21.3030,1.3e-05,9.4914,9.3081
21,2100,21.3181,1.3e-05,9.3058,9.3077
21,2200,21.3333,1.3e-05,9.2591,9.3065
21,2300,21.3484,1.3e-05,9.3086,9.3049
21,2400,21.3636,1.3e-05,9.304,9.3013
21,2500,21.3787,1.3e-05,9.2187,9.3043
21,2600,21.3939,1.3e-05,9.315,9.3046
21,2700,21.4090,1.3e-05,9.3516,9.3067
21,2800,21.4242,1.3e-05,9.3753,9.3048
21,2900,21.4393,1.3e-05,9.0546,9.3018
21,3000,21.4545,1.3e-05,9.2228,9.3037
21,3100,21.4696,1.3e-05,9.1352,9.2996
21,3200,21.4848,1.3e-05,9.3395,9.2994
21,3300,21.4999,1.3e-05,9.2898,9.2991
21,3400,21.5151,1.3e-05,9.1041,9.2981
21,3500,21.5302,1.3e-05,9.3848,9.2977
21,3600,21.5454,1.3e-05,9.282,9.297
21,3700,21.5605,1.3e-05,9.3389,9.2961
21,3800,21.5757,1.3e-05,9.1518,9.2954
21,3900,21.5908,1.3e-05,9.1396,9.294
21,4000,21.6060,1.3e-05,9.3396,9.2937
21,4100,21.6211,1.3e-05,9.2633,9.294
21,4200,21.6363,1.3e-05,9.289,9.2946
21,4300,21.6514,1.3e-05,9.276,9.2945
21,4400,21.6666,1.3e-05,9.1292,9.2935
21,4500,21.6817,1.3e-05,9.1772,9.2938
21,4600,21.6969,1.3e-05,9.1897,9.2926
21,4700,21.7120,1.3e-05,9.3252,9.292
21,4800,21.7272,1.3e-05,9.1429,9.2924
21,4900,21.7423,1.3e-05,9.2716,9.2914
21,5000,21.7575,1.3e-05,9.247,9.2904
21,5100,21.7726,1.3e-05,9.2595,9.29
21,5200,21.7878,1.3e-05,9.2494,9.2909
21,5300,21.8029,1.3e-05,9.1979,9.2905
21,5400,21.8181,1.3e-05,9.2128,9.2913
21,5500,21.8332,1.3e-05,9.3015,9.291
21,5600,21.8484,1.3e-05,9.2739,9.2923
21,5700,21.8635,1.3e-05,9.3905,9.2919
21,5800,21.8787,1.3e-05,9.2005,9.2928
21,5900,21.8938,1.3e-05,9.2041,9.2927
21,6000,21.9090,1.3e-05,9.2204,9.2946
21,6100,21.9241,1.3e-05,9.0933,9.2942
21,6200,21.9393,1.3e-05,9.1862,9.2936
21,6300,21.9544,1.3e-05,9.3142,9.2941
21,6400,21.9696,1.3e-05,9.3664,9.2942
21,6500,21.9847,1.3e-05,9.1958,9.2942
21,6600,21.9998,1.3e-05,9.1906,9.294
22,0,22.0000,1.3e-05,9.0296,9.0296
22,100,22.0151,1.3e-05,9.1979,9.3032
22,200,22.0303,1.3e-05,9.1246,9.2434
22,300,22.0454,1.3e-05,9.2114,9.2719
22,400,22.0606,1.3e-05,9.1374,9.2664
22,500,22.0757,1.3e-05,9.1981,9.2619
22,600,22.0909,1.3e-05,9.2733,9.2664
22,700,22.1060,1.3e-05,9.3153,9.2759
22,800,22.1212,1.3e-05,9.2858,9.2778
22,900,22.1363,1.3e-05,9.0463,9.2698
22,1000,22.1515,1.3e-05,9.2619,9.2702
22,1100,22.1666,1.3e-05,9.0966,9.2713
22,1200,22.1818,1.3e-05,9.495,9.2788
22,1300,22.1969,1.3e-05,9.5723,9.2784
22,1400,22.2121,1.3e-05,9.2012,9.2781
22,1500,22.2272,1.3e-05,9.2002,9.28
22,1600,22.2424,1.3e-05,9.0706,9.2749
22,1700,22.2575,1.3e-05,9.1277,9.2738
22,1800,22.2727,1.3e-05,9.0993,9.271
22,1900,22.2878,1.3e-05,9.3227,9.2721
22,2000,22.3030,1.3e-05,9.1662,9.274
22,2100,22.3181,1.3e-05,9.1772,9.2751
22,2200,22.3333,1.3e-05,9.3155,9.2741
22,2300,22.3484,1.3e-05,9.3274,9.2738
22,2400,22.3636,1.3e-05,9.1044,9.275
22,2500,22.3787,1.3e-05,9.2002,9.2754
22,2600,22.3939,1.3e-05,9.1884,9.2724
22,2700,22.4090,1.3e-05,9.2,9.2723
22,2800,22.4242,1.3e-05,9.2157,9.2726
22,2900,22.4393,1.3e-05,9.2896,9.2726
22,3000,22.4545,1.3e-05,9.253,9.2732
22,3100,22.4696,1.3e-05,9.082,9.2752
22,3200,22.4848,1.3e-05,9.2555,9.2751
22,3300,22.4999,1.3e-05,9.1734,9.277
22,3400,22.5151,1.3e-05,9.1476,9.2801
22,3500,22.5302,1.3e-05,9.0724,9.2829
22,3600,22.5454,1.3e-05,9.1825,9.2823
22,3700,22.5605,1.3e-05,9.3847,9.2824
22,3800,22.5757,1.3e-05,9.0446,9.2828
22,3900,22.5908,1.3e-05,9.3233,9.2832
22,4000,22.6060,1.3e-05,9.1013,9.2816
22,4100,22.6211,1.3e-05,9.2666,9.2819
22,4200,22.6363,1.3e-05,9.2759,9.2805
22,4300,22.6514,1.3e-05,9.1585,9.2805
22,4400,22.6666,1.3e-05,9.0141,9.2802
22,4500,22.6817,1.3e-05,9.2133,9.2793
22,4600,22.6969,1.3e-05,9.2876,9.2789
22,4700,22.7120,1.3e-05,9.1459,9.2788
22,4800,22.7272,1.3e-05,9.2061,9.2797
22,4900,22.7423,1.3e-05,9.0763,9.2785
22,5000,22.7575,1.3e-05,9.0064,9.2779
22,5100,22.7726,1.3e-05,9.2432,9.2792
22,5200,22.7878,1.3e-05,9.2096,9.2793
22,5300,22.8029,1.3e-05,9.3058,9.2796
22,5400,22.8181,1.3e-05,9.197,9.2794
22,5500,22.8332,1.3e-05,9.0972,9.2776
22,5600,22.8484,1.3e-05,9.1799,9.2759
22,5700,22.8635,1.3e-05,9.1642,9.2742
22,5800,22.8787,1.3e-05,9.3643,9.2747
22,5900,22.8938,1.3e-05,9.1149,9.2744
22,6000,22.9090,1.3e-05,9.4,9.2747
22,6100,22.9241,1.3e-05,9.0736,9.2744
22,6200,22.9393,1.3e-05,9.1875,9.2742
22,6300,22.9544,1.3e-05,9.2194,9.2732
22,6400,22.9696,1.3e-05,9.1673,9.2729
22,6500,22.9847,1.3e-05,9.3336,9.2714
22,6600,22.9998,1.3e-05,9.1012,9.2722
23,100,23.0151,1.3e-05,9.1941,9.2363
23,200,23.0303,1.3e-05,9.0789,9.2142
23,300,23.0454,1.3e-05,9.1654,9.2226
23,400,23.0606,1.3e-05,9.1921,9.2209
23,500,23.0757,1.3e-05,9.1231,9.238
23,600,23.0909,1.3e-05,9.0648,9.2389
23,700,23.1060,1.3e-05,9.2697,9.2334
23,800,23.1212,1.3e-05,9.1361,9.2267
23,900,23.1363,1.3e-05,9.1906,9.2361
23,1000,23.1515,1.3e-05,9.1429,9.2358
23,1100,23.1666,1.3e-05,9.1573,9.2346
23,1200,23.1818,1.3e-05,9.0773,9.2362
23,1300,23.1969,1.3e-05,9.0905,9.2392
23,1400,23.2121,1.3e-05,9.0705,9.2345
23,1500,23.2272,1.3e-05,9.1981,9.2335
23,1600,23.2424,1.3e-05,9.2735,9.2323
23,1700,23.2575,1.3e-05,9.2725,9.2338
23,1800,23.2727,1.3e-05,9.3685,9.2332
23,1900,23.2878,1.3e-05,9.3049,9.2384
23,2000,23.3030,1.3e-05,9.2096,9.2424
23,2100,23.3181,1.3e-05,9.1909,9.2459
23,2200,23.3333,1.3e-05,9.266,9.2464
23,2300,23.3484,1.3e-05,9.2999,9.2473
23,2400,23.3636,1.3e-05,9.169,9.2466
23,2500,23.3787,1.3e-05,9.2145,9.2459
23,2600,23.3939,1.3e-05,9.1478,9.2462
23,2700,23.4090,1.3e-05,9.1174,9.2461
23,2800,23.4242,1.3e-05,9.2616,9.2495
23,2900,23.4393,1.3e-05,9.1496,9.2498
23,3000,23.4545,1.3e-05,9.3156,9.2526
23,3100,23.4696,1.3e-05,8.8991,9.2526
23,3200,23.4848,1.3e-05,9.0313,9.2524
